handle,user_id,total,active_user,kernel,GMV
hjwnp789456,131915,274945800000000000000,218035800000000000000,0,56910000000000000000
guettomusick,83151,98296100000000000000,41426100000000000000,0,56870000000000000000
defibadger,108389,174480800000000000000,117620800000000000000,0,56860000000000000000
dakenc,111894,79483900000000000000,22663900000000000000,0,56820000000000000000
erhnkrl,118562,89525399999000002560,32705399998999998464,0,56820000000000000000
h2thez,150344,67720000000000000000,10900000000000000000,0,56820000000000000000
shadoweye2018,137552,1103369999998999986176,1046569999998999986176,0,56800000000000000000
beckhome,139402,89475399999000002560,32705399998999998464,0,56770000000000000000
jindouyunz,134598,231108699999000002560,174428699999000002560,0,56680000000000000000
songm1ng,110167,592578400000000000000,535908400000000000000,0,56670000000000000000
jalexandrah,86399,5320116009491999227904,25063200000000000000,5238412809491999358976,56640000000000000000
kathleenjc,78790,71372100000000000000,14772100000000000000,0,56600000000000000000
becks40,78462,71372100000000000000,14772100000000000000,0,56600000000000000000
blaabjerg,135548,1157679999999000051712,1101079999999000051712,0,56600000000000000000
insidenima,80193,85385600000000000000,28805600000000000000,0,56580000000000000000
mikaeldusenne,138022,78383600000000000000,21803600000000000000,0,56580000000000000000
solodby,93057,199421400000000000000,142841400000000000000,0,56580000000000000000
zm85,136790,438132700000000016384,381562700000000016384,0,56570000000000000000
js0514tristan,117405,427230899999999983616,370660899999999983616,0,56570000000000000000
fedevx2,147697,165577900000000016384,109017900000000000000,0,56560000000000000000
ronaldstoner,75458,246911100000000016384,190351100000000016384,0,56560000000000000000
donhojr,73336,100885000000000000000,44345000000000000000,0,56540000000000000000
cmac2454,2414,83632600000000000000,27122600000000000000,0,56510000000000000000
twimbo,88398,95542200000000000000,39072200000000000000,0,56470000000000000000
kseniya292,77629,306343900000000016384,249883900000000016384,0,56460000000000000000
fanxiaoxiao1220,146001,100037200000000000000,43607200000000000000,0,56430000000000000000
duanmuyoushang,137958,579705999998999986176,523285999998999986176,0,56420000000000000000
veloceluno,109151,145344900000000000000,88934900000000000000,0,56410000000000000000
eltoken,136424,67300000000000000000,10900000000000000000,0,56400000000000000000
iamfeyi,87301,357288499999999983616,300888499999999983616,0,56400000000000000000
mandydandy,144834,99997200000000000000,43607200000000000000,0,56390000000000000000
gillesje,78003,404194499998999969792,347814499998999969792,0,56380000000000000000
jnyang2020,141750,601469600000000000000,545089600000000000000,0,56380000000000000000
lxzlll,131968,536048899998999969792,479678899998999969792,0,56370000000000000000
wlsu,79298,70752800000000000000,14402800000000000000,0,56350000000000000000
andajun,143742,2051299999999999868928,1995030000000000065536,0,56270000000000000000
dawe35,75878,136305200000000000000,80035200000000000000,0,56270000000000000000
ncarchedi,109493,79794200000000000000,23524200000000000000,0,56270000000000000000
xiehaha,136687,143444300000000000000,87214300000000000000,0,56230000000000000000
jackleename,136009,2018510000000000065536,1962320000000000000000,0,56190000000000000000
milestonefitnessinc,114236,67940000000000000000,11760000000000000000,0,56180000000000000000
alexkodiak,139625,77973600000000000000,21803600000000000000,0,56170000000000000000
komadaishere,136993,67070000000000000000,10900000000000000000,0,56170000000000000000
kieranr90,144387,99777200000000000000,43607200000000000000,0,56170000000000000000
jalsio,134610,285087600000000000000,228937600000000000000,0,56150000000000000000
silhouette114,130554,210162800000000000000,154022800000000000000,0,56140000000000000000
latenthero,72456,233315400000000000000,177195400000000000000,0,56120000000000000000
olegjan2008,106578,101437700000000000000,45327700000000000000,0,56110000000000000000
fuhui2017,140747,176019699999999983616,119919700000000000000,0,56100000000000000000
nitinrgupta,1486,110362600000000000000,54262600000000000000,0,56100000000000000000
rachel-rose,80581,70502800000000000000,14402800000000000000,0,56100000000000000000
bellinas,96063,719225799999999967232,663135800000000032768,0,56090000000000000000
danielguomin,146438,339516600000000032768,283446600000000000000,0,56070000000000000000
mqc0007,135970,372202000000000000000,316152000000000000000,0,56050000000000000000
pamm2020,107101,223018000000000000000,166968000000000000000,0,56050000000000000000
enyuchen,146508,99627200000000000000,43607200000000000000,0,56020000000000000000
ernanirst,60328,56020000000000000000,0,0,56020000000000000000
erazhu31,8696,100757000000000000000,44747000000000000000,0,56010000000000000000
andrewdara,79703,200038099999999983616,144028100000000000000,0,56010000000000000000
cryptowitch,79997,200038099999999983616,144028100000000000000,0,56010000000000000000
cyclese96,138159,339456600000000032768,283446600000000000000,0,56010000000000000000
derrickpelletier,96598,68700300000000000000,12690300000000000000,0,56010000000000000000
fredcoen,78070,70782100000000000000,14772100000000000000,0,56010000000000000000
ganglestangles,109272,111379300000000000000,55369300000000000000,0,56010000000000000000
jimi4166,138994,208635100000000016384,152625100000000016384,0,56010000000000000000
jochem-brouwer,80382,70412800000000000000,14402800000000000000,0,56010000000000000000
kaib789,94779,68700300000000000000,12690300000000000000,0,56010000000000000000
lafilnemi,77719,85554200000000000000,29544200000000000000,0,56010000000000000000
lilylatam,79724,70412800000000000000,14402800000000000000,0,56010000000000000000
marta-crypto,79957,84815600000000000000,28805600000000000000,0,56010000000000000000
mbdyess,78248,70782100000000000000,14772100000000000000,0,56010000000000000000
meinhardopolom,77943,70782100000000000000,14772100000000000000,0,56010000000000000000
msvetkin,79876,70412800000000000000,14402800000000000000,0,56010000000000000000
needmorecommas,96203,68700300000000000000,12690300000000000000,0,56010000000000000000
p0unce,59564,84815600000000000000,28805600000000000000,0,56010000000000000000
peterenguin,83564,69701700000000000000,13691700000000000000,0,56010000000000000000
philldenham,135015,274045800000000000000,218035800000000000000,0,56010000000000000000
ps329,88340,274045800000000000000,218035800000000000000,0,56010000000000000000
rewkang,86641,69701700000000000000,13691700000000000000,0,56010000000000000000
rikku-x,53221,93590600000000000000,37580600000000000000,0,56010000000000000000
rogershine,87954,69701700000000000000,13691700000000000000,0,56010000000000000000
shoili,79873,84815600000000000000,28805600000000000000,0,56010000000000000000
snakeely,147925,274045800000000000000,218035800000000000000,0,56010000000000000000
snario,29746,242901299999999983616,186891299999999983616,0,56010000000000000000
tehranifar,68036,68700300000000000000,12690300000000000000,0,56010000000000000000
trustman9,143754,274045800000000000000,218035800000000000000,0,56010000000000000000
vlicez,135323,328554800000000000000,272544800000000000000,0,56010000000000000000
wabajob,77684,70782100000000000000,14772100000000000000,0,56010000000000000000
trucnguyenthi,86022,97055000000000000000,41075000000000000000,0,55980000000000000000
xkazm04,102421,138314500000000000000,82334500000000000000,0,55980000000000000000
leduc1984,64485,55960000000000000000,0,0,55960000000000000000
garrettcorn,66140,55950000000000000000,0,0,55950000000000000000
calvinoea,67825,85454200000000000000,29544200000000000000,0,55910000000000000000
nftcollector,110393,79404200000000000000,23524200000000000000,0,55880000000000000000
taufiq1991,108493,67610000000000000000,11760000000000000000,0,55850000000000000000
zhaoscorpion777,145795,393805600000000000000,337955600000000000000,0,55850000000000000000
poltorrent,72771,1121560000000000000000,1065729999999999934464,0,55830000000000000000
uavinash7,78542,85004900000000000000,29174900000000000000,0,55830000000000000000
anhtuan90,108957,317452999999000018944,261642999998999986176,0,55810000000000000000
zeptimus,110622,291629899999000002560,235819899999000002560,0,55810000000000000000
dmosites,65037,82488800000000000000,26698800000000000000,0,55790000000000000000
ljp1373,135622,317432999999000018944,261642999998999986176,0,55790000000000000000
aaronkendall,94349,80202300000000000000,24452300000000000000,0,55750000000000000000
pouet2,88108,69411700000000000000,13691700000000000000,0,55720000000000000000
kouriiraiko,80090,84515600000000000000,28805600000000000000,0,55710000000000000000
raimondskazuss,10068,77849700000000000000,22149700000000000000,0,55700000000000000000
djl816b,138538,949616999999999967232,893947000000000032768,0,55670000000000000000
turmargrita,146580,230088699999000002560,174428699999000002560,0,55660000000000000000
zbormarina,146535,230088699999000002560,174428699999000002560,0,55660000000000000000
turqpbc,64314,135156700000000000000,79496700000000000000,0,55660000000000000000
maozi8,148976,557132400000000000000,501482400000000000000,0,55650000000000000000
flomo18,141942,360880199999999967232,305250200000000032768,0,55630000000000000000
zeminek,132443,99167200000000000000,43607200000000000000,0,55560000000000000000
cintasatumalam,33922,55520000000000000000,0,0,55520000000000000000
cryptodexter,96462,679471299999999983616,623961300000000049152,0,55510000000000000000
anj1nsan,136118,77293600000000000000,21803600000000000000,0,55490000000000000000
lucatoni-tech,107116,502399200000000000000,446949200000000000000,0,55450000000000000000
yhuag,23464,70222100000000000000,14772100000000000000,0,55450000000000000000
excripto,88215,192336699999000002560,136916699999000002560,0,55420000000000000000
cc999999,131525,633194999998999953408,577794999999000018944,0,55400000000000000000
adebak,110370,90686200000000000000,35286200000000000000,0,55400000000000000000
spyros000,72347,55360000000000000000,0,0,55360000000000000000
lucjodet,140915,77123600000000000000,21803600000000000000,0,55320000000000000000
ngphat,113265,298536800000000000000,243236800000000000000,0,55300000000000000000
rlarnszldxn,139847,1276300000000000131072,1221000000000000000000,0,55300000000000000000
dannygkass,46173,67980300000000000000,12690300000000000000,0,55290000000000000000
lar4ina,146068,229718699999000002560,174428699999000002560,0,55290000000000000000
udembapcee,107032,619246200000000032768,564006200000000032768,0,55240000000000000000
zazen696,140210,77033600000000000000,21803600000000000000,0,55230000000000000000
shamalt,121309,207845100000000016384,152625100000000016384,0,55220000000000000000
chrisevans19,78750,69842100000000000000,14772100000000000000,0,55070000000000000000
hinketh,140992,76853600000000000000,21803600000000000000,0,55050000000000000000
xuanxs,117280,392965600000000000000,337955600000000000000,0,55010000000000000000
psychonaut4975,85790,416449699998999969792,361479699998999969792,0,54970000000000000000
bigjetplanealert,106161,98557200000000000000,43607200000000000000,0,54950000000000000000
twm1986,143245,600029600000000000000,545089600000000000000,0,54940000000000000000
victor-defi,93217,65840000000000000000,10900000000000000000,0,54940000000000000000
yuyu1996,132686,1548480000000000000000,1493550000000000065536,0,54930000000000000000
goraset,108383,88745200000000000000,33845200000000000000,0,54900000000000000000
andrew-synthetix,88240,232881699999999983616,177991699999999983616,0,54890000000000000000
bad5815,106815,78414200000000000000,23524200000000000000,0,54890000000000000000
fdivan,137767,610881399998999953408,555991399999000018944,0,54890000000000000000
codenamejason,72114,189574499999000002560,134714499999000002560,0,54860000000000000000
quinn265,136722,185681499999000002560,130821499999000002560,0,54860000000000000000
dickensjuma,82128,68872700000000000000,14042700000000000000,0,54830000000000000000
fyang1024,47503,327374800000000000000,272544800000000000000,0,54830000000000000000
zhao-yangchang,117359,305541200000000000000,250741200000000000000,0,54800000000000000000
pgrzesik,4314,80573400000000000000,25783400000000000000,0,54790000000000000000
a9261288,135366,632584999999000018944,577794999999000018944,0,54790000000000000000
