handle,user_id,total,active_user,kernel,GMV
think-in-universe,64385,166742661200000024576,10150000000000000000,0,156592661200000024576
cryptomaniac31,125277,156347255000000008192,292617000000000000,0,156054638000000008192
infa-sdiwan,125220,155801282299999981568,292617000000000000,0,155508665299999981568
phoenixfire0007,125266,155801282299999981568,292617000000000000,0,155508665299999981568
nukemandan,1873,221218665299999973376,65709999999999991808,0,155508665299999981568
graeme-code,2834,158992871200000016384,3550000000000000000,0,155442871200000016384
grsearch,143577,164234090800000009216,9130000000000001024,0,155104090800000008192
emilianobonassi,66720,231500917600000016384,76500000000000000000,0,155000917600000016384
someresat,94673,232890555200000000000,78040000000000000000,0,154850555200000000000
cryptomental,1407,183042799600000008192,29100000000000000000,0,153942799600000008192
smiled0g,66688,154223439700000022528,900018000000000000,0,153323421700000022528
ryan-foamspace,74285,155155765600000016384,1980000000000000000,0,153175765600000016384
nazariyv,68991,315066345499999993856,15830000000000000000,147013495000000004096,152222850499999989760
nammage,146455,152214668399999987712,570603000000000000,0,151644065399999987712
hexpumpseth3,88731,381252862699999985664,230570000000000000000,0,150682862699999985664
ridesolo,65778,154941166600000012288,4500000000000000000,0,150441166600000012288
pinkiebell,4774,173434971399999979520,23030000000000000000,0,150404971399999979520
nionis,6128,156743565499999977472,6880000000000000000,0,149863565499999977472
x5engine,62645,156741203500000018432,8740000000000000000,0,148001203500000018432
avive,1487,170680288700000010240,22970000000000000000,0,147710288700000010240
polats,33787,327383118799999991808,52900000000000000000,128003128999999995904,146479989799999995904
ricburton,3949,157248580699999993856,11470000000000000000,0,145778580699999993856
pakokrew,477,217872113800000012288,73050000000000000000,0,144822113800000012288
defigod1,94043,145134081200000008192,1330000000000000000,0,143804081200000008192
luzzif,77225,146476025500000010240,2710000000000000000,0,143766025500000010240
solsista,73593,266315799899999993856,6510000000000000000,116596909999999991808,143208889900000002048
evesnow91,59525,145012775299999989760,2040000000000000000,0,142972775299999989760
luukdao,71995,179842228199999995904,37820000000000000000,0,142022228199999995904
whsieh2,109305,142409524900000002048,615631000000000000,0,141793893900000002048
peth-yursick,66566,181532175299999989760,40050000000000000000,0,141482175299999989760
deepcryptodive,76544,200350818399999991808,37890000000000000000,21545081200000000000,140915737199999991808
crisgarner,7921,209438901100000010240,68900000000000008192,0,140538901100000002048
kfichter,30174,145023289200000008192,4960000000000000000,0,140063289200000008192
anonusergitcoin46-e5xobkeuavkwew5yuorfglar4lznz0xg,86169,139900154400000004096,358313000000000000,0,139541841400000004096
jonsnowwhitepaper,60014,141493044699999993856,2040000000000000000,0,139453044699999993856
brianspha,60050,152934085800000012288,14300000000000000000,0,138634085800000012288
humanific,127556,137800750300000010240,0,0,137800750300000010240
adityapk00,97301,143247497499999993856,7450000000000000000,0,135797497499999993856
dcinvestor,46914,191608024899999989760,56950000000000000000,0,134658024899999989760
anish-agnihotri,8211,142874222300000010240,9150000000000000000,0,133724222300000010240
liquidityvision,94499,133949772299999993856,332106000000000000,0,133617666299999993856
mekyle,2880,142024852300000018432,8520000000000000000,0,133504852300000018432
ggabriel8,86223,142767924199999995904,12180000000000000000,0,130587924199999995904
developerfred,68658,155402038499999989760,25240000000000000000,0,130162038499999989760
hthillman,28579,130578785100000006144,551041000000000000,0,130027744100000006144
0xeffalt,60110,135015173600000000000,5620000000000000000,0,129395173600000000000
stevegachau,75231,142872129100000002048,13480000000000000000,0,129392129100000002048
liviade1,93830,130102089399999987712,1660000000000000000,0,128442089399999987712
k-ho,19668,137842191000000004096,9610000000000000000,0,128232191000000004096
harmonylion,62439,160213162400000000000,32040000000000000000,0,128173162400000000000
btcalchemist,91738,132030973599999999488,4429999999999999488,0,127600973600000000000
jwasinger,34335,127215511500000002048,0,0,127215511500000002048
thefallentree,34324,126875547100000010240,0,0,126875547100000010240
troggy,5356,148038612499999997952,21170000000000000000,0,126868612499999997952
hilmarx,60192,152387693100000002048,26050000000000000000,0,126337693100000002048
kamescg,1461,157685091600000008192,31400000000000000000,0,126285091600000008192
carlmorgan666,148145,125885591200000000000,0,0,125885591200000000000
mswilkison,6913,126626118599999995904,1880000000000000000,0,124746118599999995904
andrealanfranchi,44860,124581297999999995904,537265000000000000,0,124044032999999995904
amsos,53070,155304896499999997952,31430000000000000000,0,123874896499999997952
asselstine,62528,136869547600000008192,14080000000000000000,0,122789547600000008192
0zand1z,71282,123993204199999995904,1250000000000000000,0,122743204199999995904
alanstillwater,125246,125904852100000006144,3220000000000000000,0,122684852100000006144
julietea,73764,213861463099999993856,91500000000000000000,0,122361463099999993856
datakarima,61430,143946246099999997952,22410000000000000000,0,121536246099999997952
jppade,88978,133562831500000002048,12580000000000000000,0,120982831500000002048
tomkysar,3247,128384962700000002048,7610000000000000000,0,120774962700000002048
nsexer,11116,150069756699999993856,29560000000000000000,0,120509756699999993856
seanli,5094,123074300800000000000,2630000000000000000,0,120444300800000000000
thelostone-mc,601,152374866400000004096,32200000000000004096,0,120174866400000000000
jeff-emmett,42931,209360468900000006144,89190000000000000000,0,120170468900000006144
randall-mitchell,80705,120138928200000012288,376924000000000000,0,119762004200000012288
marcoosh,125249,119427463099999997952,292617000000000000,0,119134846099999997952
tkzktk,98860,119695550400000000000,1300000000000000000,0,118395550400000000000
lucasvo,11505,143905550400000000000,25510000000000000000,0,118395550400000000000
kisgus,11288,133432092300000002048,15650000000000000000,0,117782092300000002048
amcassetti,82318,116361684000000000000,0,0,116361684000000000000
koltenb,83149,120008441600000000000,4040000000000000000,0,115968441600000000000
paulmillr,58599,115800489700000006144,1050000000000000000,0,114750489700000006144
aquiladev,10748,119826319399999995904,5350000000000000000,0,114476319399999995904
eshon,93097,117397819099999993856,2990000000000000000,0,114407819099999993856
sollybolly,113118,114786527900000010240,1540000000000000000,0,113246527900000010240
destiner,8406,121575445599999998976,8539999999999998976,0,113035445600000000000
jaschlan,86661,115146882500000006144,2150000000000000000,0,112996882500000006144
mattnumber,2956,120106826499999989760,7810000000000000000,0,112296826499999989760
kitartoan,80833,150741921499999993856,38450000000000000000,0,112291921499999993856
national-applied-research,60013,113358656600000004096,1530000000000000000,0,111828656600000004096
owans,39560,113863929200000008192,2690000000000000000,0,111173929200000008192
dereksilva,9746,120735081299999997952,10110000000000000000,0,110625081299999997952
mladenpetronijevic,5249,110117840900000006144,0,0,110117840900000006144
commanderzed,109125,110419059600000004096,307815000000000000,0,110111244600000004096
itamarl,67013,115068531799999987712,7460000000000000000,0,107608531799999987712
josh-richardson,63007,109144464700000010240,1940000000000000000,0,107204464700000010240
azizyano,63692,154205515200000000000,47340000000000000000,0,106865515200000000000
moranthomas,63083,108641114500000006144,1940000000000000000,0,106701114500000006144
hagaetc,21978,119691642799999991808,13000000000000000000,0,106691642799999991808
virtual-face,9570,108634763299999989760,2380000000000000000,0,106254763299999989760
giorgosn,79825,108368917900000002048,2640000000000000000,0,105728917900000002048
joshblaylock,119044,105695259699999997952,0,0,105695259699999997952
garoth,90086,108115414799999991808,3140000000000000000,0,104975414799999991808
denhampreen,71847,163869099599999991808,18710000000000000000,40555446899999997952,104603652699999993856
currencytycoon,88728,127793944400000008192,23410000000000000000,0,104383944400000008192
k06a,19720,115681914800000008192,11300000000000000000,0,104381914800000008192
musatheredguard,78449,139822520699999997952,35810000000000004096,0,104012520699999993856
ismailemin,108963,107510212499999997952,3690000000000000000,0,103820212499999997952
reneil1337,72188,130747838299999993856,27250000000000000000,0,103497838299999993856
x-c-o-p-y,73369,105759399300000006144,2440000000000000000,0,103319399300000006144
slread,73574,113004979200000000000,9760000000000000000,0,103244979200000000000
shanghaitechcon,105340,103155999999999995904,307815000000000000,0,102848184999999995904
daisocola,60015,104768098099999997952,2040000000000000000,0,102728098099999997952
lukeology,125325,102903672600000008192,292617000000000000,0,102611055600000008192
protocol-labs,97807,104721900400000008192,3240000000000000000,0,101481900400000008192
richardpringle,7557,103981900400000008192,2500000000000000000,0,101481900400000008192
wysie,87187,102911900400000008192,1430000000000000000,0,101481900400000008192
cryptobanjo,72495,111366897499999993856,10570000000000000000,0,100796897499999993856
mariapaulafn,7974,153948059579999993856,54270000000000000000,0,99678059579999993856
robypsi,66677,145528768629999992832,46350000000000000000,0,99178768629999992832
kgibb8,31900,103060386200000004096,4410000000000000000,0,98650386200000004096
t-g-t,137932,102379170340000006144,4280000000000000000,0,98099170340000006144
thec00n,8296,105419170340000006144,7320000000000000000,0,98099170340000006144
mul53,7786,113672361420000002048,15640000000000000000,0,98032361420000002048
mrchico,24951,99492864140000002048,1700000000000000000,0,97792864140000002048
miesz-ko,66900,154515433110000001024,17550000000000000000,39288089200000000000,97677343910000001024
mraof,65015,98996793040000008192,1380000000000000000,0,97616793040000008192
connorchristie,3499,100106364720000008192,2770000000000000000,0,97336364720000008192
michwill,75798,99105008499999997952,1930000000000000000,0,97175008499999997952
proofoftom,1626,178445767270000001024,81390000000000000000,0,97055767270000001024
panjevic,60001,99920414610000003072,3060000000000000000,0,96860414610000003072
audsssy,77287,118642312310000009216,22040000000000000000,0,96602312310000009216
cspannos,60029,96983322620000002048,510738000000000000,0,96472584620000002048
graham-u,90671,107385136350000005120,11240000000000000000,0,96145136350000005120
andersonmmi,40803,100808557840000008192,4840000000000000000,0,95968557840000008192
cryptowarlordd,147828,95853037610000007168,0,0,95853037610000007168
colfax23,107268,104741599169999994880,8930000000000000000,0,95811599169999994880
wesdoteth,80734,100025800379999993344,4519999999999999488,0,95505800379999993856
nighthawk24,65763,98246490049999994880,3150000000000000000,0,95096490049999994880
evgeniuz,1983,113096908980000014336,18200000000000000000,0,94896908980000014336
raphael-mazet,75886,112296520990000007168,17780000000000002048,0,94516520990000005120
hamzaghz,74316,105331356850000003072,11100000000000000000,0,94231356850000003072
zkeducation,68611,123709918400000000000,29520000000000000000,0,94189918400000000000
vpepo,72129,127013045080000000000,32939999999999995904,0,94073045080000004096
krzkaczor,7915,103236669779999997952,9760000000000000000,0,93476669779999997952
jasoons,66453,111284023309999996928,18000000000000000000,0,93284023309999996928
abouspeedalcuber,86097,97490321689999998976,4300000000000000000,0,93190321689999998976
aswilson13,66610,120049938389999992832,27000000000000000000,0,93049938389999992832
jacksanford1,105526,117169746960000004096,9230000000000000000,15208292600000000000,92731454360000004096
shroomdaddy,147841,92690354189999996928,0,0,92690354189999996928
sunnyrk,65655,104359668260000006144,12150000000000000000,0,92209668260000006144
garthtravers,64647,93678941990000001024,1850000000000000000,0,91828941990000001024
tbenr,7729,119962853080000004096,28140000000000000000,0,91822853080000004096
paulgambill,62527,92063801700000006144,485520000000000000,0,91578281700000006144
darrenlautf,91186,91834334450000007168,340621000000000000,0,91493713450000007168
chefchansey,108091,94492697060000006144,3080000000000000000,0,91412697060000006144
timdaub,2848,93269541619999997952,2130000000000000000,0,91139541619999997952
jsdu,69136,91783812530000003072,1710000000000000000,0,90073812530000003072
